ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ; 
-6.0901; 6.2784; -7.7144; 1.9889; -0.1588; 0.3603; 5.1165; 26.55; -42.48; 7.45; 132.6; -45.74; 129.74; 73.151; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336169; 
-6.0901; 6.2784; -7.7144; -0.0703; -0.1034; 0.5585; 4.2415; 25.85; -36.67; 23.5; 149.52; -30.83; 145.76; 73.151; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336292; 
-7.4055; 3.3797; -6.041; -0.0703; -0.1034; 0.5585; 4.2415; 25.85; -36.67; 23.5; 149.52; -30.83; 145.76; 73.151; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336392; 
-7.4055; 3.3797; -6.041; -0.1407; -1.0328; 0.6075; 4.2415; 25.85; -36.67; 23.5; 149.52; -30.83; 145.76; 53.311; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336497; 
-10.2886; 7.147; -5.2846; -0.1407; -1.0328; 0.6075; 4.2415; 21.55; -43.48; 13.44; 149.52; -30.83; 145.76; 53.311; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336597; 
-10.2886; 7.147; -5.2846; -0.8324; 0.1172; -0.0618; 5.1165; 21.55; -43.48; 13.44; 149.52; -30.83; 145.76; 53.311; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336710; 
-2.9406; 5.793; -4.9417; -0.8324; 0.1172; -0.0618; 5.1165; 19.55; -45.98; -2.3; 149.9; -43.26; 126.51; 59.868; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336817; 
-2.9406; 5.793; -4.9417; -1.1788; 0.5542; -0.1982; 9.7498; 19.55; -45.98; -2.3; 149.9; -43.26; 126.51; 59.868; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 336942; 
-2.4732; 7.91; -1.296; -1.1788; 0.5542; -0.1982; 9.7498; 19.55; -45.98; -2.3; 149.9; -43.26; 126.51; 59.868; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337042; 
-2.4732; 7.91; -1.296; -0.4604; 1.3792; -0.0117; 9.7498; 22.85; -43.28; -9.31; 149.9; -43.26; 126.51; 50.628; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337142; 
-2.2723; 4.8923; 1.096; -0.4604; 1.3792; -0.0117; 10.0987; 22.85; -43.28; -9.31; 149.9; -43.26; 126.51; 50.628; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337242; 
-2.2723; 4.8923; 1.096; 2.0422; -0.1769; -0.2164; 10.0987; 22.85; -43.28; -9.31; 149.9; -43.26; 126.51; 50.628; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337345; 
-6.0443; 8.2208; -5.0134; 2.0422; -0.1769; -0.2164; 10.0987; 25.35; -42.18; 5.82; 186.22; -55.75; 102.92; 50.628; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337445; 
-6.0443; 8.2208; -5.0134; 1.3867; -0.0043; -0.3645; 4.3933; 25.35; -42.18; 5.82; 186.22; -55.75; 102.92; 71.059; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337546; 
-9.2259; 7.2578; -6.3517; 1.3867; -0.0043; -0.3645; 4.3933; 25.35; -42.18; 5.82; 186.22; -55.75; 102.92; 71.059; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337646; 
-9.2259; 7.2578; -6.3517; 0.114; -0.2878; 0.5766; 4.3933; 24.05; -40.47; 17.71; 186.22; -55.75; 102.92; 71.059; 59.938087; 10.513346; 246.3; 2.0016; 10.0; 21.0; 54.0; 3.656; 337747; 
-6.0203; 3.8081; -5.0869; 0.114; -0.2878; 0.5766; 4.3933; 24.05; -40.47; 17.71; 186.22; -55.75; 102.92; 52.279; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 337871; 
-6.0203; 3.8081; -5.0869; 0.1695; -0.9166; 0.6427; 4.3933; 17.55; -44.78; 13.75; 171.04; -37.87; 136.5; 52.279; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 337971; 
-8.0643; 9.7281; -6.2546; 0.1695; -0.9166; 0.6427; 4.192; 17.55; -44.78; 13.75; 171.04; -37.87; 136.5; 52.279; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338071; 
-8.0643; 9.7281; -6.2546; -1.7469; 0.3027; -0.3016; 4.192; 17.55; -44.78; 13.75; 171.04; -37.87; 136.5; 54.464; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338171; 
-3.2367; 6.7876; -4.6115; -1.7469; 0.3027; -0.3016; 8.0823; 15.75; -46.18; -4.54; 171.04; -37.87; 136.5; 54.464; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338271; 
-3.2367; 6.7876; -4.6115; -1.5348; 0.6118; 0.0139; 8.0823; 15.75; -46.18; -4.54; 171.04; -37.87; 136.5; 54.464; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338385; 
-2.7293; 6.9129; 0.4678; -1.5348; 0.6118; 0.0139; 8.0823; 15.75; -46.18; -4.54; 171.04; -37.87; 136.5; 54.464; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338492; 
-2.7293; 6.9129; 0.4678; 0.2206; 1.0275; 0.1588; 4.6585; 20.95; -38.87; -16.22; 119.62; -52.58; 111.51; 50.239; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338599; 
-2.8591; 6.2468; -0.1536; 0.2206; 1.0275; 0.1588; 4.6585; 20.95; -38.87; -16.22; 119.62; -52.58; 111.51; 50.239; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338709; 
-2.8591; 6.2468; -0.1536; 2.4738; -0.0309; -0.0895; 4.6585; 23.85; -38.87; 1.66; 119.62; -52.58; 111.51; 50.239; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338824; 
-7.3258; 7.465; -7.554; 2.4738; -0.0309; -0.0895; 4.6585; 23.85; -38.87; 1.66; 119.62; -52.58; 111.51; 69.892; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 338929; 
-7.3258; 7.465; -7.554; 2.0699; -0.3304; 0.1588; 4.6585; 23.85; -38.87; 1.66; 119.62; -52.58; 111.51; 69.892; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339030; 
-7.4783; 5.2756; -7.9819; 2.0699; -0.3304; 0.1588; 4.6585; 25.25; -34.77; 17.51; 338.81; -57.71; 120.53; 69.892; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339130; 
-7.4783; 5.2756; -7.9819; 0.0224; -1.133; 0.9475; 4.6585; 25.25; -34.77; 17.51; 338.81; -57.71; 120.53; 55.999; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339230; 
-8.2773; 5.4451; -5.0262; 0.0224; -1.133; 0.9475; 4.6585; 25.25; -34.77; 17.51; 338.81; -57.71; 120.53; 55.999; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339330; 
-8.2773; 5.4451; -5.0262; -0.4199; 1.4048; -0.1631; 4.6585; 22.95; -39.17; 12.93; 338.81; -57.71; 120.53; 55.999; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339430; 
-3.86; 5.6903; -9.0976; -0.4199; 1.4048; -0.1631; 4.6585; 22.95; -39.17; 12.93; 338.81; -57.71; 120.53; 55.999; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339530; 
-3.86; 5.6903; -9.0976; -1.5604; -0.1929; -0.0149; 4.6585; 26.15; -39.47; 3.38; 136.11; -41.41; 129.21; 58.825; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339654; 
-3.0745; 6.2134; -3.3693; -1.5604; -0.1929; -0.0149; 4.4451; 26.15; -39.47; 3.38; 136.11; -41.41; 129.21; 58.825; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339754; 
-3.0745; 6.2134; -3.3693; -0.6843; 0.3976; -0.2462; 4.4451; 26.15; -39.47; 3.38; 136.11; -41.41; 129.21; 58.825; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339854; 
-2.3901; 4.7147; 0.0139; -0.6843; 0.3976; -0.2462; 4.4451; 24.65; -40.17; -5.45; 136.11; -41.41; 129.21; 49.518; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 339955; 
-2.3901; 4.7147; 0.0139; 1.6755; 0.2686; -0.2281; 4.6585; 24.65; -40.17; -5.45; 136.11; -41.41; 129.21; 49.518; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340064; 
-4.9815; 10.3345; -1.6978; 1.6755; 0.2686; -0.2281; 4.6585; 24.65; -40.17; -5.45; 136.11; -41.41; 129.21; 49.518; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340165; 
-4.9815; 10.3345; -1.6978; 2.3609; -0.0757; 0.1695; 4.6585; 24.75; -40.67; 9.28; 160.98; -54.19; 111.62; 49.518; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340271; 
-7.256; 6.2417; -6.9899; 2.3609; -0.0757; 0.1695; 4.6585; 24.75; -40.67; 9.28; 160.98; -54.19; 111.62; 68.992; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340372; 
-7.256; 6.2417; -6.9899; 0.8655; 0.4445; 0.4413; 4.6585; 24.45; -36.47; 22.59; 160.98; -54.19; 111.62; 68.992; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340491; 
-6.3181; 3.6539; -5.8974; 0.8655; 0.4445; 0.4413; 4.6585; 24.45; -36.47; 22.59; 160.98; -54.19; 111.62; 68.992; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340592; 
-6.3181; 3.6539; -5.8974; -0.9827; -1.2833; 1.278; 4.6585; 24.45; -36.47; 22.59; 160.98; -54.19; 111.62; 54.901; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340694; 
-12.8029; 8.5463; -5.2921; -0.9827; -1.2833; 1.278; 4.6585; 18.65; -44.48; 13.95; 166.79; -32.64; 140.61; 54.901; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340794; 
-12.8029; 8.5463; -5.2921; -1.5423; 1.0627; 0.0309; 4.6585; 18.65; -44.48; 13.95; 166.79; -32.64; 140.61; 54.901; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340899; 
-1.8969; 7.7602; -4.5663; -1.5423; 1.0627; 0.0309; 4.6585; 18.65; -44.48; 13.95; 166.79; -32.64; 140.61; 58.409; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 340999; 
-1.8969; 7.7602; -4.5663; -1.3909; 1.3973; 0.3261; 4.6585; 16.45; -46.98; -2.0; 166.79; -32.64; 140.61; 58.409; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341114; 
-0.7577; 6.2531; 0.1147; -1.3909; 1.3973; 0.3261; 4.6585; 16.45; -46.98; -2.0; 166.79; -32.64; 140.61; 58.409; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341214; 
-0.7577; 6.2531; 0.1147; 0.7024; 0.9635; -0.0949; 4.6042; 17.25; -46.68; -2.3; 109.16; -69.76; 121.91; 58.409; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341331; 
-5.1333; 8.1694; -0.6592; 0.7024; 0.9635; -0.0949; 4.6042; 17.25; -46.68; -2.3; 109.16; -69.76; 121.91; 72.393; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341432; 
-5.1333; 8.1694; -0.6592; 0.3869; -0.6949; 0.2089; 4.6042; 17.25; -46.68; -2.3; 109.16; -69.76; 121.91; 72.393; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341550; 
-6.3077; 5.9667; -7.0556; 0.3869; -0.6949; 0.2089; 4.6042; 19.35; -41.38; 20.86; 109.16; -69.76; 121.91; 72.393; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341679; 
-6.3077; 5.9667; -7.0556; 0.3389; -0.9209; 0.0586; 4.6042; 19.35; -41.38; 20.86; 109.16; -69.76; 121.91; 67.809; 59.93799; 10.513243; 246.3; 2.81475; 10.0; 21.0; 54.0; 3.656; 341779; 
-3.9374; 3.8329; -6.2095; 0.3389; -0.9209; 0.0586; 4.6042; 21.25; -36.87; 25.94; 158.2; -33.14; 149.98; 67.809; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 341922; 
-9.4672; 4.1109; -8.223; 1.2289; 0.1503; -0.3048; 4.3421; 21.25; -36.87; 25.94; 158.2; -33.14; 149.98; 67.809; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342022; 
-9.4672; 4.1109; -8.223; 1.2289; 0.1503; -0.3048; 4.3421; 21.25; -36.87; 25.94; 158.2; -33.14; 149.98; 64.173; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342122; 
-5.2589; 6.119; -10.5896; -1.0701; -0.9571; 0.323; 4.3421; 22.65; -38.37; 24.41; 158.2; -33.14; 149.98; 64.173; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342247; 
-5.2589; 6.119; -10.5896; -2.282; 0.5351; -0.0181; 4.3421; 22.65; -38.37; 24.41; 158.2; -33.14; 149.98; 64.173; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342352; 
-1.7361; 6.3431; -2.9276; -2.282; 0.5351; -0.0181; 4.2415; 20.35; -45.38; 5.21; 158.32; -23.76; 146.57; 53.698; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342457; 
-1.7361; 6.3431; -2.9276; -0.6779; 0.648; -0.4178; 4.2415; 20.35; -45.38; 5.21; 158.32; -23.76; 146.57; 53.698; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342562; 
-2.3302; 5.1948; 0.2257; -0.6779; 0.648; -0.4178; 4.2415; 20.35; -45.38; 5.21; 158.32; -23.76; 146.57; 53.698; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342662; 
-2.3302; 5.1948; 0.2257; -0.6779; 0.648; -0.4178; 4.2415; 26.15; -42.18; 4.2; 158.32; -23.76; 146.57; 53.698; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342762; 
-3.6895; 6.5546; -7.396; 2.7083; 0.632; 0.89; 4.2415; 26.15; -42.18; 4.2; 158.32; -23.76; 146.57; 72.833; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342871; 
-3.6895; 6.5546; -7.396; 2.7083; 0.632; 0.89; 4.2415; 26.15; -42.18; 4.2; 158.32; -23.76; 146.57; 72.833; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 342971; 
-5.6967; 5.61; -7.9916; 0.4413; 0.3517; 0.5084; 4.192; 18.45; -40.77; 22.79; 157.51; -42.73; 150.53; 72.833; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343071; 
-5.6967; 5.61; -7.9916; 0.4413; 0.3517; 0.5084; 4.192; 18.45; -40.77; 22.79; 157.51; -42.73; 150.53; 69.739; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343172; 
-4.0712; 3.5115; -5.9088; -0.4413; -0.6384; 0.5063; 4.192; 19.45; -42.28; 19.94; 157.51; -42.73; 150.53; 69.739; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343294; 
-4.0712; 3.5115; -5.9088; -0.4413; -0.6384; 0.5063; 4.192; 19.45; -42.28; 19.94; 157.51; -42.73; 150.53; 69.739; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343394; 
-8.8762; 8.9634; -4.6302; -0.9806; -1.4826; 0.5297; 4.192; 19.45; -42.28; 19.94; 157.51; -42.73; 150.53; 59.566; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343494; 
-8.8762; 8.9634; -4.6302; -0.9806; -1.4826; 0.5297; 4.192; 17.15; -47.28; 5.92; 159.99; -38.44; 143.18; 59.566; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343602; 
-3.3535; 7.6732; -4.9611; -1.2055; 0.4828; -0.6427; 4.192; 17.15; -47.28; 5.92; 159.99; -38.44; 143.18; 59.566; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343722; 
-3.3535; 7.6732; -4.9611; -1.2854; 0.2313; -0.3219; 4.192; 21.65; -43.68; -8.4; 159.99; -38.44; 143.18; 59.566; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343828; 
-3.2125; 7.4027; -0.1235; -1.2854; 0.2313; -0.3219; 5.0569; 21.65; -43.68; -8.4; 159.99; -38.44; 143.18; 52.071; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 343929; 
-3.2125; 7.4027; -0.1235; -0.2451; 0.9859; -0.2334; 5.0569; 21.65; -43.68; -8.4; 159.99; -38.44; 143.18; 52.071; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344041; 
-1.671; 5.2228; 0.1067; -0.2451; 0.9859; -0.2334; 5.0569; 26.45; -40.07; -8.81; 113.03; -53.22; 115.13; 52.071; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344152; 
-1.671; 5.2228; 0.1067; 2.2106; 0.2281; 0.6054; 5.1165; 26.45; -40.07; -8.81; 113.03; -53.22; 115.13; 67.316; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344260; 
-4.4306; 6.865; -4.3428; 2.2106; 0.2281; 0.6054; 5.1165; 26.05; -42.08; 7.45; 113.03; -53.22; 115.13; 67.316; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344383; 
-4.4306; 6.865; -4.3428; 1.1255; -0.2494; -0.3912; 4.4451; 26.05; -42.08; 7.45; 113.03; -53.22; 115.13; 67.316; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344515; 
-7.4916; 5.9194; -7.5692; 1.1255; -0.2494; -0.3912; 4.4451; 25.75; -37.47; 21.26; 294.59; -55.37; 109.94; 58.337; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344615; 
-7.4916; 5.9194; -7.5692; -0.4263; -0.2153; 0.7695; 4.2915; 25.75; -37.47; 21.26; 294.59; -55.37; 109.94; 58.337; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344716; 
-5.9643; 4.0485; -5.0954; -0.4263; -0.2153; 0.7695; 4.2915; 25.75; -37.47; 21.26; 294.59; -55.37; 109.94; 58.337; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344817; 
-5.9643; 4.0485; -5.0954; -0.5585; -1.603; 0.5969; 4.2915; 19.95; -44.28; 12.93; 294.59; -55.37; 109.94; 57.345; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 344918; 
-6.1263; 11.4862; -7.7359; -0.5585; -1.603; 0.5969; 4.2915; 19.95; -44.28; 12.93; 294.59; -55.37; 109.94; 57.345; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345018; 
-6.1263; 11.4862; -7.7359; -1.0936; 0.13; -0.3038; 4.3421; 19.95; -44.28; 12.93; 294.59; -55.37; 109.94; 57.345; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345125; 
-3.1644; 9.222; -4.2931; -1.0936; 0.13; -0.3038; 4.3421; 22.45; -44.98; 1.35; 141.41; -48.07; 131.43; 57.345; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345225; 
-3.1644; 9.222; -4.2931; -1.1735; 0.2313; -0.0693; 4.4451; 22.45; -44.98; 1.35; 141.41; -48.07; 131.43; 50.741; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345330; 
-0.198; 4.8357; -0.373; -1.1735; 0.2313; -0.0693; 4.4451; 22.45; -44.98; 1.35; 141.41; -48.07; 131.43; 50.741; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345430; 
-0.198; 4.8357; -0.373; 0.728; 0.4935; -0.2121; 4.4451; 26.95; -41.28; -5.35; 141.41; -48.07; 131.43; 50.741; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345530; 
-7.3862; 9.991; 0.8309; 0.728; 0.4935; -0.2121; 4.2915; 26.95; -41.28; -5.35; 141.41; -48.07; 131.43; 69.983; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345631; 
-7.3862; 9.991; 0.8309; 1.8333; 1.1213; 0.8207; 4.2915; 26.65; -40.47; 13.65; 325.92; -57.83; 111.88; 69.983; 59.9379; 10.513137; 245.8; 2.5645502; 10.0; 21.0; 54.0; 3.656; 345753; 
-6.4432; 6.6435; -6.8501; 1.8333; 1.1213; 0.8207; 4.4451; 26.65; -40.47; 13.65; 325.92; -57.83; 111.88; 69.983; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 345855; 
-6.4432; 6.6435; -6.8501; -0.0714; -0.0021; 0.4295; 4.4451; 26.65; -40.47; 13.65; 325.92; -57.83; 111.88; 54.197; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 345956; 
-5.7108; 4.5305; -6.2857; -0.0714; -0.0021; 0.4295; 4.4451; 20.85; -40.67; 22.48; 325.92; -57.83; 111.88; 54.197; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346056; 
-5.7108; 4.5305; -6.2857; -0.2068; -1.1373; 0.1577; 4.4451; 20.85; -40.67; 22.48; 325.92; -57.83; 111.88; 54.197; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346179; 
-9.158; 8.2227; -6.0143; -0.2068; -1.1373; 0.1577; 4.2415; 22.15; -43.88; 12.22; 149.43; -36.79; 150.66; 54.197; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346307; 
-9.158; 8.2227; -6.0143; -1.2151; 0.0586; -0.8612; 4.2415; 22.15; -43.88; 12.22; 149.43; -36.79; 150.66; 56.492; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346407; 
-3.2433; 6.8918; -6.2869; -1.2151; 0.0586; -0.8612; 4.2415; 22.15; -43.88; 12.22; 149.43; -36.79; 150.66; 56.492; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346507; 
-3.2433; 6.8918; -6.2869; -1.3728; 0.1386; -0.2388; 4.7134; 27.75; -41.28; -4.74; 149.43; -36.79; 150.66; 56.492; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346607; 
-2.2669; 5.7317; -0.2145; -1.3728; 0.1386; -0.2388; 4.7134; 27.75; -41.28; -4.74; 149.43; -36.79; 150.66; 50.68; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346707; 
-2.2669; 5.7317; -0.2145; -0.0565; 0.7237; -0.2388; 4.7134; 27.75; -41.28; -4.74; 149.43; -36.79; 150.66; 50.68; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346809; 
-4.1166; 6.424; 0.96; -0.0565; 0.7237; -0.2388; 4.9397; 30.35; -38.67; -3.02; 95.69; -52.9; 105.3; 50.68; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 346909; 
-4.1166; 6.424; 0.96; 1.7309; 0.6523; 0.2814; 4.9397; 30.35; -38.67; -3.02; 95.69; -52.9; 105.3; 69.658; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347019; 
-7.1849; 7.1002; -6.8718; 1.7309; 0.6523; 0.2814; 4.9397; 26.35; -37.97; 19.44; 95.69; -52.9; 105.3; 69.658; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347121; 
-7.1849; 7.1002; -6.8718; 0.2974; 0.2409; 0.3464; 4.8821; 26.35; -37.97; 19.44; 95.69; -52.9; 105.3; 69.658; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347223; 
-6.2497; 6.2098; -6.936; 0.2974; 0.2409; 0.3464; 4.8821; 26.35; -37.97; 19.44; 95.69; -52.9; 105.3; 69.658; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347323; 
-6.2497; 6.2098; -6.936; 0.1034; -0.6726; 0.3709; 4.8821; 23.25; -40.77; 20.35; 154.17; -36.06; 145.52; 53.67; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347439; 
-6.266; 3.4807; -6.2968; 0.1034; -0.6726; 0.3709; 4.4451; 23.25; -40.77; 20.35; 154.17; -36.06; 145.52; 53.67; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347548; 
-6.266; 3.4807; -6.2968; -1.7192; -0.9667; 0.6587; 4.4451; 23.25; -40.77; 20.35; 154.17; -36.06; 145.52; 53.67; 59.937824; 10.513031; 245.9; 2.68965; 10.0; 21.0; 54.0; 3.656; 347652; 
